comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
18070,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,9,5,1,"Mohammed Siraj to Padikkal, 1 wide",False,True,False,1119026,Devdutt Padikkal,6,10,940973,Mohammed Siraj,1.4,0,24,0,379143,Quinton de Kock,43,28,325026.0,Glenn Maxwell,3.0,0.0,15.0,1.0,,,,,,,False,"the third wide of the over. Siraj went for a bouncer on leg, with the ball moving away sharply to finish outside off. Padikkal let it go, with the ball dying on to the batter",,
18060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,9,5,1,"Mohammed Siraj to Padikkal, 1 wide",False,True,False,1119026,Devdutt Padikkal,6,10,940973,Mohammed Siraj,1.4,0,23,0,379143,Quinton de Kock,43,28,325026.0,Glenn Maxwell,3.0,0.0,15.0,1.0,,,,,,,False,"a full toss dipping and landing outside leg, as he looked to clip but missed. Another wide",,
18050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,9,5,1,"Mohammed Siraj to Padikkal, 1 wide",False,True,False,1119026,Devdutt Padikkal,6,10,940973,Mohammed Siraj,1.4,0,22,0,379143,Quinton de Kock,43,28,325026.0,Glenn Maxwell,3.0,0.0,15.0,1.0,,,,,,,False,"ahh, this is too high, and hence called wide! The keeper had to leap full stretch to take that, with Padikkal swaying away at this bouncer on middle",,
18090,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,9,6,0,"Mohammed Siraj to Stoinis, no run",False,False,False,325012,Marcus Stoinis,0,1,940973,Mohammed Siraj,2.0,0,24,1,379143,Quinton de Kock,43,28,325026.0,Glenn Maxwell,3.0,0.0,15.0,1.0,,,,,,,False,short of a length again. This is outside off and coming on top of the stumps. Blocked back by Stoinis,<p>Stoinis</p>,
19020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,10,1,1,"Dagar to de Kock, 1 run",False,False,False,379143,Quinton de Kock,44,29,942367,Mayank Dagar,0.1,0,6,0,325012,Marcus Stoinis,0,1,940973.0,Mohammed Siraj,2.0,0.0,24.0,1.0,,,,,,,False,"on a length just outside off, and slapped to deep point",,
19010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,10,1,5,"Dagar to de Kock, 5 wides",False,True,False,379143,Quinton de Kock,43,28,942367,Mayank Dagar,0.0,0,5,0,325012,Marcus Stoinis,0,1,940973.0,Mohammed Siraj,2.0,0.0,24.0,1.0,,,,,,,False,"starts with five wides! Full ball another set of stumps outside leg, with de Kock going to sweep but missing. Even the keeper beaten while moving to his right",<p>Dagar replaces Maxwell. From around to de Kock.</p>,
19030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,10,2,1,"Dagar to Stoinis, 1 run",False,False,False,325012,Marcus Stoinis,1,2,942367,Mayank Dagar,0.2,0,7,0,379143,Quinton de Kock,44,29,940973.0,Mohammed Siraj,2.0,0.0,24.0,1.0,,,,,,,False,full and dipping on off. Driven wide of long-off,,"<p>Sowmya: ""DDP never looked at any ease during his stay. Being a Bengaluru boy, he must have known the pitch better and batted with ease""</p>"
19040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,10,3,1,"Dagar to de Kock, 1 run",False,False,False,379143,Quinton de Kock,45,30,942367,Mayank Dagar,0.3,0,8,0,325012,Marcus Stoinis,1,2,940973.0,Mohammed Siraj,2.0,0.0,24.0,1.0,,,,,,,False,"ahh, well stopped by Karthik at point! He dived to his left to keep it to one, with de Kock slashing at this length ball wide of off",,
19050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,10,4,1,"Dagar to Stoinis, 1 run",False,False,False,325012,Marcus Stoinis,2,3,942367,Mayank Dagar,0.4,0,9,0,379143,Quinton de Kock,45,30,940973.0,Mohammed Siraj,2.0,0.0,24.0,1.0,,,,,,,False,"full and flat on off, and driven off the inside half of the bat to long-on",,
19060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,10,5,1,"Dagar to de Kock, 1 run",False,False,False,379143,Quinton de Kock,46,31,942367,Mayank Dagar,0.5,0,10,0,325012,Marcus Stoinis,2,3,940973.0,Mohammed Siraj,2.0,0.0,24.0,1.0,,,,,,,False,"length ball on the stumps, and clipped to deep square leg",,
19070,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,10,6,1,"Dagar to Stoinis, 1 run",False,False,False,325012,Marcus Stoinis,3,4,942367,Mayank Dagar,1.0,0,11,0,379143,Quinton de Kock,46,31,940973.0,Mohammed Siraj,2.0,0.0,24.0,1.0,,,,,,,False,"full ball on middle and off, and driven to long-off","<p>Chuvi: ""8.5 Just not an easy catch at all. With the cap on, it is even tougher. Very good catch""</p>",
110010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,11,1,4,"Green to Stoinis, FOUR",True,False,False,325012,Marcus Stoinis,7,5,1076713,Cameron Green,0.1,0,4,0,379143,Quinton de Kock,46,31,942367.0,Mayank Dagar,1.0,0.0,11.0,0.0,,,,,,,False,"angles this in, and bowls a low full toss on leg. Flicked to fine leg, as Stoinis sits deep in the crease to whip it away wide of the fielder",<p>Green into the attack</p>,
110020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,11,2,0,"Green to Stoinis, no run",False,False,False,325012,Marcus Stoinis,7,6,1076713,Cameron Green,0.2,0,4,0,379143,Quinton de Kock,46,31,942367.0,Mayank Dagar,1.0,0.0,11.0,0.0,,,,,,,False,"good bounce from a length just outside off, with the ball finishing on top of middle. Pushed towards cover",,
110030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,11,3,1,"Green to Stoinis, 1 run",False,False,False,325012,Marcus Stoinis,8,7,1076713,Cameron Green,0.3,0,5,0,379143,Quinton de Kock,46,31,942367.0,Mayank Dagar,1.0,0.0,11.0,0.0,,,,,,,False,"gets across, and flicked to fine leg! He exposed all his stumps to this full ball just outside off, and clipped it with his front leg in the air to Siraj's right",,
110040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,11,4,0,"Green to de Kock, no run",False,False,False,379143,Quinton de Kock,46,32,1076713,Cameron Green,0.4,0,5,0,325012,Marcus Stoinis,8,7,942367.0,Mayank Dagar,1.0,0.0,11.0,0.0,,,,,,,False,"gets across, and looks to slash this fullish ball wide of off, which is angled across. But he's beaten again, as de Kock loses his momentum after a rapid start",,
110050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,11,5,0,"Green to de Kock, no run",False,False,False,379143,Quinton de Kock,46,33,1076713,Cameron Green,0.5,0,5,0,325012,Marcus Stoinis,8,7,942367.0,Mayank Dagar,1.0,0.0,11.0,0.0,,,,,,,False,"another one that goes past his bat! This time he went swinging at this length ball angling away and landing a bit wide of off, but didn't connect",,
110060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,11,6,1,"Green to de Kock, 1 run",False,False,False,379143,Quinton de Kock,47,34,1076713,Cameron Green,1.0,0,6,0,325012,Marcus Stoinis,8,7,942367.0,Mayank Dagar,1.0,0.0,11.0,0.0,,,,,,,False,"drills this full ball angling away towards off, and gets a single wide of mid-off",,
111010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,12,1,1,"Dagar to de Kock, 1 run",False,False,False,379143,Quinton de Kock,48,35,942367,Mayank Dagar,1.1,0,12,0,325012,Marcus Stoinis,8,7,1076713.0,Cameron Green,1.0,0.0,6.0,0.0,,,,,,,False,on the bounce to long-off running forward! De Kock made room and went lofting this fullish ball angling across and finishing outside off,,
111020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,12,2,0,"Dagar to Stoinis, no run",False,False,False,325012,Marcus Stoinis,8,8,942367,Mayank Dagar,1.2,0,12,0,379143,Quinton de Kock,48,35,1076713.0,Cameron Green,1.0,0.0,6.0,0.0,,,,,,,False,"length ball on the stumps, and pushed back","<p>Sindh: ""Is it me or does every one feel Stoinis looks always angry? He always looks like he is in for gladiator fight"" --- I agree, kind of!</p>",
111030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,12,3,1,"Dagar to Stoinis, 1 run",False,False,False,325012,Marcus Stoinis,9,9,942367,Mayank Dagar,1.3,0,13,0,379143,Quinton de Kock,48,35,1076713.0,Cameron Green,1.0,0.0,6.0,0.0,,,,,,,False,"ahh, slows it down to bowl full on his pads. Tickled to short fine, as de Kock calls for the single",,
111040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,12,4,4,"Dagar to de Kock, FOUR",True,False,False,379143,Quinton de Kock,52,36,942367,Mayank Dagar,1.4,0,17,0,325012,Marcus Stoinis,9,9,1076713.0,Cameron Green,1.0,0.0,6.0,0.0,,,,,,,False,"<strong>belted back down the ground!</strong> That is also <strong>de Kock's fifty</strong>. He hangs deep in the crease at this length ball, which is flat and just outside off, before ramming it back between long-off and long-on",,
111050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,12,5,0,"Dagar to de Kock, no run",False,False,False,379143,Quinton de Kock,52,37,942367,Mayank Dagar,1.5,0,17,0,325012,Marcus Stoinis,9,9,1076713.0,Cameron Green,1.0,0.0,6.0,0.0,,,,,,,False,"full and wide of off, and left alone. Wide not called",,
111060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,12,6,6,"Dagar to de Kock, SIX",True,False,False,379143,Quinton de Kock,58,38,942367,Mayank Dagar,2.0,0,23,0,325012,Marcus Stoinis,9,9,1076713.0,Cameron Green,1.0,0.0,6.0,0.0,,,,,,,False,"six just over the rope! Again de Kock goes over the bowler's head, with Dagar bowling full and just outside off, and de Kock allowing himself to get on top of the ball by hanging back",,
112010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,13,1,1,"Green to Stoinis, 1 run",False,False,False,325012,Marcus Stoinis,10,10,1076713,Cameron Green,1.1,0,7,0,379143,Quinton de Kock,58,38,942367.0,Mayank Dagar,2.0,0.0,23.0,0.0,,,,,,,False,"full toss swinging into off, and driven wide of mid-off","<p>Junaid Anwar: ""Quin half-a-ton""</p>",
112020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,13,2,6,"Green to de Kock, SIX",True,False,False,379143,Quinton de Kock,64,39,1076713,Cameron Green,1.2,0,13,0,325012,Marcus Stoinis,10,10,942367.0,Mayank Dagar,2.0,0.0,23.0,0.0,,,,,,,False,the ball flies over the deep-point boundary! He lets this low full toss arrive outside off - the ball was dipping - as he sliced this from deep in the crease. Looked very good,,
112030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,13,3,1,"Green to de Kock, 1 run",False,False,False,379143,Quinton de Kock,65,40,1076713,Cameron Green,1.3,0,14,0,325012,Marcus Stoinis,10,10,942367.0,Mayank Dagar,2.0,0.0,23.0,0.0,,,,,,,False,"quite full and just outside off, and driven to long-on",,
112040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,13,4,6,"Green to Stoinis, SIX",True,False,False,325012,Marcus Stoinis,16,11,1076713,Cameron Green,1.4,0,20,0,379143,Quinton de Kock,65,40,942367.0,Mayank Dagar,2.0,0.0,23.0,0.0,,,,,,,False,"hammered over deep square leg! Another full toss from Green, as this one lands just below his waist on the stumps. Swung away for six more, this time by Stoinis",,
112050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,13,5,1,"Green to Stoinis, 1 run",False,False,False,325012,Marcus Stoinis,17,12,1076713,Cameron Green,1.5,0,21,0,379143,Quinton de Kock,65,40,942367.0,Mayank Dagar,2.0,0.0,23.0,0.0,,,,,,,False,"on a length just outside off, and coming into the stumps. Pushed towards cover for a quick single",,
112060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,13,6,4,"Green to de Kock, FOUR",True,False,False,379143,Quinton de Kock,69,41,1076713,Cameron Green,2.0,0,25,0,325012,Marcus Stoinis,17,12,942367.0,Mayank Dagar,2.0,0.0,23.0,0.0,,,,,,,False,"lofted wide of long-off! De Kock in punishing mood now. He squats a little, and reaches out at this length ball which is wide of off. Presents the full face of the bat to lift it over mid-off",,
113010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,14,1,6,"Maxwell to Stoinis, SIX",True,False,False,325012,Marcus Stoinis,23,13,325026,Glenn Maxwell,3.1,0,21,1,379143,Quinton de Kock,69,41,1076713.0,Cameron Green,2.0,0.0,25.0,0.0,,,,,,,False,"heaved over deep midwicket! That is massive hit! The full ball on the stumps dips on to the batter, with Stoinis heaving it powerfully for a huge hit",<p>Maxwell will bowl out</p>,
113020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,14,2,1,"Maxwell to Stoinis, 1 run",False,False,False,325012,Marcus Stoinis,24,14,325026,Glenn Maxwell,3.2,0,22,1,379143,Quinton de Kock,69,41,1076713.0,Cameron Green,2.0,0.0,25.0,0.0,,,,,,,False,"quicker, and on a length on off. Turns in, and is punched to long-off",,
113030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,14,3,0,"Maxwell to de Kock, no run",False,False,False,379143,Quinton de Kock,69,42,325026,Glenn Maxwell,3.3,0,22,1,325012,Marcus Stoinis,24,14,1076713.0,Cameron Green,2.0,0.0,25.0,0.0,,,,,,,False,"slower, and fuller on middle and leg. Defended back to the bowler",,
113040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,14,4,1,"Maxwell to de Kock, 1 run",False,False,False,379143,Quinton de Kock,70,43,325026,Glenn Maxwell,3.4,0,23,1,325012,Marcus Stoinis,24,14,1076713.0,Cameron Green,2.0,0.0,25.0,0.0,,,,,,,False,"shorter in length, and outside off. Swiped behind square for a single",,
113050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,14,5,0,"Maxwell to Stoinis, OUT",False,False,False,325012,Marcus Stoinis,24,15,325026,Glenn Maxwell,3.5,0,23,2,379143,Quinton de Kock,70,43,1076713.0,Cameron Green,2.0,0.0,25.0,0.0,325012.0,Marcus Stoinis,Glenn Maxwell,24.0,15.0,MP Stoinis c Dagar b Maxwell 24 (20m 15b 1x4 2x6) SR: 160.00,False,"<strong>taken by Dagar!</strong> He was placed at point, and saw the ball come on to his right, as he moved a few steps and grabbed with both hands. Maxwell strikes again, as he bowls short and wide of off. Stoinis had backed away early, so the line of the ball meant that it was quite wide of him. He eventually reached out for it, and ended up swatting to the fielder",,
113060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,14,6,0,"Maxwell to Pooran, no run",False,False,False,604302,Nicholas Pooran,0,1,325026,Glenn Maxwell,4.0,0,23,2,379143,Quinton de Kock,70,43,1076713.0,Cameron Green,2.0,0.0,25.0,0.0,,,,,,,False,"full ball dipping on off, and blocked towards cover","<p>Pooran in, with Maxwell from around</p>",
114010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,15,1,0,"Yash Dayal to de Kock, no run",False,False,False,379143,Quinton de Kock,70,44,1159720,Yash Dayal,2.1,0,17,0,604302,Nicholas Pooran,0,1,325026.0,Glenn Maxwell,4.0,0.0,23.0,2.0,,,,,,,False,"yorker length, and wide of off. De Kock shaped to slash, but left it alone",<p>Dayal back</p>,
114020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,15,2,0,"Yash Dayal to de Kock, no run",False,False,False,379143,Quinton de Kock,70,45,1159720,Yash Dayal,2.2,0,17,0,604302,Nicholas Pooran,0,1,325026.0,Glenn Maxwell,4.0,0.0,23.0,2.0,,,,,,,False,"ahh, nice change of pace from Dayal, who goes full and wide of off. De Kock went hacking, but missed for another dot",,
114030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,15,3,1,"Yash Dayal to de Kock, 1 run",False,False,False,379143,Quinton de Kock,71,46,1159720,Yash Dayal,2.3,0,18,0,604302,Nicholas Pooran,0,1,325026.0,Glenn Maxwell,4.0,0.0,23.0,2.0,,,,,,,False,"again goes for a yorker-length ball, which is wide of off. De Kock runs it down deep point while playing away from his body","<p>Pandey Dai: ""More sixes than fours are normal now. How the game has changed!""</p>",
114040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,15,4,1,"Yash Dayal to Pooran, 1 run",False,False,False,604302,Nicholas Pooran,1,2,1159720,Yash Dayal,2.4,0,19,0,379143,Quinton de Kock,71,46,325026.0,Glenn Maxwell,4.0,0.0,23.0,2.0,,,,,,,False,"yorker again, as Dayal keeps going wide of off. Guided to deep third, as he opens the face of the bat",,
114050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,15,5,0,"Yash Dayal to de Kock, no run",False,False,False,379143,Quinton de Kock,71,47,1159720,Yash Dayal,2.5,0,19,0,604302,Nicholas Pooran,1,2,325026.0,Glenn Maxwell,4.0,0.0,23.0,2.0,,,,,,,False,"a half-hearted shout for caught behind by Rawat, but it is instead called wide. They have a chat... and <strong>du Plessis reviews</strong>. Bouncer on off, with the ball seaming back in to finish on leg. There is good bounce, with de Kock looking to pull and the ball going over his bat. Multiple replays are checked, and the third umpire confirms it is not a wide. The ball went just over the gloves there, with the not-out decision standing",,
114060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,15,6,0,"Yash Dayal to de Kock, no run",False,False,False,379143,Quinton de Kock,71,48,1159720,Yash Dayal,3.0,0,19,0,604302,Nicholas Pooran,1,2,325026.0,Glenn Maxwell,4.0,0.0,23.0,2.0,,,,,,,False,"superb bowling! He follows a bouncer with a yorker, swinging it away and going wide of off. De Kock went reaching for it, but missed",,
115010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,16,1,1,"Mohammed Siraj to Pooran, 1 run",False,False,False,604302,Nicholas Pooran,2,3,940973,Mohammed Siraj,2.1,0,25,1,379143,Quinton de Kock,71,48,1159720.0,Yash Dayal,3.0,0.0,19.0,0.0,,,,,,,False,"a bouncer on middle, with the ball finishing around fifth stump. Dabbed to short third, as he rides the bounce",<p>Siraj returns</p>,
115020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,16,2,0,"Mohammed Siraj to de Kock, no run",False,False,False,379143,Quinton de Kock,71,49,940973,Mohammed Siraj,2.2,0,25,1,604302,Nicholas Pooran,2,3,1159720.0,Yash Dayal,3.0,0.0,19.0,0.0,,,,,,,False,"good bowling. He goes for a low, dipping full toss, which is nearly a yorker just outside off. Driven to mid-off from deep in the crease","<p>Karthik: ""That's a match-winning over if there ever was one""</p>",
115030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,16,3,4,"Mohammed Siraj to de Kock, FOUR",True,False,False,379143,Quinton de Kock,75,50,940973,Mohammed Siraj,2.3,0,29,1,604302,Nicholas Pooran,2,3,1159720.0,Yash Dayal,3.0,0.0,19.0,0.0,,,,,,,False,"this time he beats mid-off! Du Plessis dives to his left, but is beaten. De Kock is again deep in the crease, and drills this full ball wide-ish of off",,
115040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,16,4,0,"Mohammed Siraj to de Kock, no run",False,False,False,379143,Quinton de Kock,75,51,940973,Mohammed Siraj,2.4,0,29,1,604302,Nicholas Pooran,2,3,1159720.0,Yash Dayal,3.0,0.0,19.0,0.0,,,,,,,False,"again Siraj goes for the short ball on middle, getting it to angle away towards off. De Kock went to pull but was beaten",,
115050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,16,5,4,"Mohammed Siraj to de Kock, FOUR",True,False,False,379143,Quinton de Kock,79,52,940973,Mohammed Siraj,2.5,0,33,1,604302,Nicholas Pooran,2,3,1159720.0,Yash Dayal,3.0,0.0,19.0,0.0,,,,,,,False,"mid-off is up, and de Kock goes over him this time! He gets a length ball which is angling across and finishing wide of off, reaching out to loft with a slightly horizontal bat",,
115060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,16,6,1,"Mohammed Siraj to de Kock, 1 run",False,False,False,379143,Quinton de Kock,80,53,940973,Mohammed Siraj,3.0,0,34,1,604302,Nicholas Pooran,2,3,1159720.0,Yash Dayal,3.0,0.0,19.0,0.0,,,,,,,False,"gets his front leg out of the way at this full toss on middle and leg, and whips it to deep square",,"<p>Upendra: ""Here is my prediction: De Kock to hit 100 and Pooran to hit 50 by the end of LSG innings"" --- LSG fans would want nothing else!</p><p>Time-out</p>"
116010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,17,1,0,"Topley to de Kock, no run",False,False,False,379143,Quinton de Kock,80,54,461632,Reece Topley,2.1,0,17,0,604302,Nicholas Pooran,2,3,940973.0,Mohammed Siraj,3.0,0.0,34.0,1.0,,,,,,,False,"a dipping yorker on fifth stump, as Topley angles it in. De Kock loses his bottom hand in trying to swipe, but is beaten","<p>Four overs to go. De Kock on 80. LSG eyeing around 200, probably.</p>",
